1,1,69770
1,2,69938
1,3,69863
1,4,69929
1,5,69926
1,6,69833
1,7,69774
1,8,69762
1,9,69738
1,10,69647
1,11,69695
1,12,69656
1,13,69645
1,14,69676
1,15,69615
1,16,69665
1,17,69661
1,18,69645
1,19,69608
1,20,69604
1,21,69647
1,22,69635
1,23,69555
1,24,69644
1,25,69652
1,26,69579
1,27,69628
1,28,69646
1,29,69627
1,30,69697
1,31,69610
1,32,69680
1,33,69573
1,34,69658
1,35,69724
1,36,69722
1,37,69717
1,38,69627
1,39,69585
1,40,69687
1,41,69619
1,42,69660
1,43,69661
1,44,69677
1,45,69709
1,46,69638
1,47,69686
1,48,69758
1,49,69635
1,50,69753
1,51,69664
1,52,69659
1,53,69667
1,54,69703
1,55,69664
1,56,69650
1,57,69692
1,58,69647
1,59,69699
1,60,69563
1,61,69625
1,62,69629
1,63,69666
1,64,69661
1,65,69692
1,66,69726
1,67,69664
1,68,69688
1,69,69685
1,70,69667
1,71,69637
1,72,69594
1,73,69643
1,74,69655
1,75,69611
1,76,69629
1,77,69675
1,78,69585
1,79,69597
1,80,69606
1,81,69667
1,82,69647
1,83,69588
1,84,69567
1,85,69544
1,86,69521
1,87,69529
1,88,69606
1,89,69507
1,90,69548
1,91,69589
1,92,69537
1,93,69534
1,94,69586
1,95,69472
1,96,69573
1,97,69581
1,98,69556
1,99,69549
1,100,69531
1,101,69523
1,102,69480
1,103,69505
1,104,69490
1,105,69523
1,106,69432
1,107,69480
1,108,69507
1,109,69451
1,110,69494
1,111,69505
1,112,69448
1,113,69542
1,114,69562
1,115,69463
1,116,69559
1,117,69461
1,118,69522
1,119,69471
1,120,69448
1,121,69465
1,122,69447
1,123,69504
1,124,69519
1,125,69501
1,126,69513
1,127,69467
1,128,69524
1,129,69461
1,130,69498
1,131,69509
1,132,69556
1,133,69436
1,134,69505
1,135,69513
1,136,69475
1,137,69511
1,138,69434
1,139,69441
1,140,69560
1,141,69514
1,142,69477
1,143,69481
1,144,69465
1,145,69475
1,146,69494
1,147,69453
1,148,69496
1,149,69521
1,150,69426
1,151,69505
1,152,69462
1,153,69515
1,154,69508
1,155,69546
1,156,69508
1,157,69498
1,158,69515
1,159,69505
1,160,69558
1,161,69522
1,162,69543
1,163,69516
1,164,69479
1,165,69499
1,166,69532
1,167,69504
1,168,69470
1,169,69500
1,170,69452
1,171,69495
1,172,69438
1,173,69543
1,174,69434
1,175,69502
1,176,69457
1,177,69528
1,178,69512
1,179,69492
1,180,69445
1,181,69464
1,182,69480
1,183,69465
1,184,69523
1,185,69491
1,186,69502
1,187,69565
1,188,69541
1,189,69497
1,190,69424
1,191,69518
1,192,69575
1,193,69494
1,194,69547
1,195,69512
1,196,69480
1,197,69574
1,198,69539
1,199,69534
1,200,69595
1,201,69524
1,202,69605
1,203,69631
1,204,69550
1,205,69581
1,206,69593
1,207,69698
1,208,69667
1,209,69588
1,210,69670
1,211,69664
1,212,69704
1,213,69669
1,214,69693
1,215,69784
1,216,69810
1,217,69752
1,218,69838
1,219,69843
1,220,69764
1,221,69732
1,222,69811
1,223,69759
1,224,69813
1,225,69843
1,226,69877
1,227,69902
1,228,69911
1,229,69888
1,230,69888
1,231,69860
1,232,69850
1,233,69970
1,234,69900
1,235,69951
1,236,70027
1,237,69978
1,238,69908
1,239,69954
1,240,70003
1,241,69958
1,242,69934
1,243,69971
1,244,70031
1,245,69933
1,246,69994
1,247,70050
1,248,70047
1,249,70030
1,250,70023
1,251,70045
1,252,70060
1,253,70111
1,254,70071
1,255,70071
1,256,70147
1,257,70071
1,258,70099
1,259,70206
1,260,70190
1,261,70048
1,262,70165
1,263,70149
1,264,70173
1,265,70148
1,266,70115
1,267,70161
1,268,70154
1,269,70102
1,270,70172
1,271,70207
1,272,70153
1,273,70092
1,274,70107
1,275,70216
1,276,70125
1,277,70121
1,278,70200
1,279,70184
1,280,70171
1,281,70164
1,282,70249
1,283,70103
1,284,70194
1,285,70203
1,286,70132
1,287,70291
1,288,70215
1,289,70267
1,290,70184
1,291,70110
1,292,70223
1,293,70197
1,294,70165
1,295,70213
1,296,70146
1,297,70261
1,298,70182
1,299,70171
1,300,70188
1,301,70229
1,302,70223
1,303,70209
1,304,70178
1,305,70243
1,306,70177
1,307,70106
1,308,70258
1,309,70127
1,310,70259
1,311,70171
1,312,70189
1,313,70183
1,314,70225
1,315,70301
1,316,70268
1,317,70246
1,318,70311
1,319,70268
1,320,70225
1,321,70196
1,322,70207
1,323,70311
1,324,70276
1,325,70235
1,326,70215
1,327,70337
1,328,70252
1,329,70207
1,330,70174
1,331,70232
1,332,70221
1,333,70266
1,334,70286
1,335,70234
1,336,70269
1,337,70242
1,338,70276
1,339,70274
1,340,70212
1,341,70255
1,342,70336
1,343,70224
1,344,70251
1,345,70288
1,346,70280
1,347,70259
1,348,70219
1,349,70253
1,350,70233
1,351,70282
1,352,70278
1,353,70308
1,354,70300
1,355,70363
1,356,70279
1,357,70272
1,358,70295
1,359,70266
1,360,70271
1,361,70278
1,362,70280
1,363,70295
1,364,70231
1,365,70310
1,366,70360
1,367,70327
1,368,70348
1,369,70361
1,370,70269
1,371,70339
1,372,70382
1,373,70326
1,374,70351
1,375,70333
1,376,70350
1,377,70188
1,378,70359
1,379,70366
1,380,70315
1,381,70370
1,382,70390
1,383,70287
1,384,70360
1,385,70405
1,386,70344
1,387,70352
1,388,70303
1,389,70340
1,390,70423
1,391,70348
1,392,70291
1,393,70278
1,394,70342
1,395,70396
1,396,70338
1,397,70336
1,398,70377
1,399,70337
1,400,70311
1,401,70295
1,402,70384
1,403,70327
1,404,70323
1,405,70342
1,406,70419
1,407,70413
1,408,70343
1,409,70438
1,410,70387
1,411,70367
1,412,70380
1,413,70345
1,414,70406
1,415,70424
1,416,70371
1,417,70446
1,418,70421
1,419,70388
1,420,70333
1,421,70394
1,422,70393
1,423,70326
1,424,70415
1,425,70380
1,426,70482
1,427,70446
1,428,70327
1,429,70444
1,430,70423
1,431,70451
1,432,70454
1,433,70348
1,434,70411
1,435,70305
1,436,70425
1,437,70417
1,438,70452
1,439,70439
1,440,70489
1,441,70465
1,442,70449
1,443,70417
1,444,70449
1,445,70426
1,446,70490
1,447,70401
1,448,70485
1,449,70470
1,450,70466
1,451,70409
1,452,70452
1,453,70505
1,454,70424
1,455,70436
1,456,70467
1,457,70437
1,458,70396
1,459,70471
1,460,70472
1,461,70496
1,462,70573
1,463,70510
1,464,70445
1,465,70515
1,466,70530
1,467,70529
1,468,70460
1,469,70496
1,470,70441
1,471,70488
1,472,70470
1,473,70593
1,474,70505
1,475,70462
1,476,70571
1,477,70524
1,478,70513
1,479,70618
1,480,70559
1,481,70596
1,482,70497
1,483,70529
1,484,70529
1,485,70514
1,486,70500
1,487,70528
1,488,70567
1,489,70498
1,490,70488
1,491,70554
1,492,70584
1,493,70617
1,494,70566
1,495,70591
1,496,70612
1,497,70554
1,498,70574
1,499,70624
1,500,70587
1,501,70605
1,502,70585
1,503,70627
1,504,70615
1,505,70633
1,506,70661
1,507,70590
1,508,70689
1,509,70691
1,510,70671
1,511,70605
1,512,70628
1,513,70610
1,514,70660
1,515,70727
1,516,70646
1,517,70635
1,518,70571
1,519,70686
1,520,70683
1,521,70618
1,522,70659
1,523,70707
1,524,70733
1,525,70769
1,526,70641
1,527,70740
1,528,70733
1,529,70679
1,530,70714
1,531,70777
1,532,70784
1,533,70708
1,534,70738
1,535,70776
1,536,70661
1,537,70814
1,538,70779
1,539,70698
1,540,70668
1,541,70694
1,542,70729
1,543,70728
1,544,70856
1,545,70756
1,546,70819
1,547,70855
1,548,70825
1,549,70822
1,550,70812
1,551,70752
1,552,70728
1,553,70845
1,554,70790
1,555,70857
1,556,70872
1,557,70961
1,558,70820
1,559,70858
1,560,70861
1,561,70925
1,562,70910
1,563,70950
1,564,70939
1,565,70913
1,566,70874
1,567,70940
1,568,71101
1,569,71040
1,570,70964
1,571,70957
1,572,71051
1,573,71052
1,574,70984
1,575,71036
1,576,71060
1,577,71047
1,578,71078
1,579,71076
1,580,71133
1,581,71183
1,582,71289
1,583,71262
1,584,71611
1,585,72286
1,586,73420
1,587,74305
1,588,74842
1,589,75329
1,590,75107
1,591,74230
1,592,73241
1,593,72529
1,594,71882
1,595,71541
1,596,71391
1,597,71322
1,598,71344
1,599,71358
1,600,71326
1,601,71309
1,602,71291
1,603,71306
1,604,71287
1,605,71226
1,606,71323
1,607,71258
1,608,71296
1,609,71361
1,610,71321
1,611,71383
1,612,71310
1,613,71328
1,614,71426
1,615,71392
1,616,71379
1,617,71436
1,618,71452
1,619,71496
1,620,71413
1,621,71568
1,622,71450
1,623,71448
1,624,71450
1,625,71459
1,626,71450
1,627,71581
1,628,71511
1,629,71532
1,630,71618
1,631,71575
1,632,71567
1,633,71601
1,634,71603
1,635,71502
1,636,71564
1,637,71683
1,638,71642
1,639,71736
1,640,71704
1,641,71680
1,642,71704
1,643,71713
1,644,71722
1,645,71768
1,646,71694
1,647,71794
1,648,71800
1,649,71845
1,650,71875
1,651,71866
1,652,71919
1,653,72000
1,654,71894
1,655,71907
1,656,71975
1,657,71964
1,658,71956
1,659,71920
1,660,72019
1,661,71986
1,662,72040
1,663,72044
1,664,72045
1,665,72055
1,666,72016
1,667,72046
1,668,71999
1,669,72001
1,670,72084
1,671,72061
1,672,72100
1,673,72147
1,674,72151
1,675,72208
1,676,72149
1,677,72109
1,678,72217
1,679,72311
1,680,72265
1,681,72341
1,682,72323
1,683,72290
1,684,72387
1,685,72305
1,686,72396
1,687,72370
1,688,72451
1,689,72419
1,690,72395
1,691,72614
1,692,72393
1,693,72469
1,694,72509
1,695,72534
1,696,72491
1,697,72541
1,698,72542
1,699,72496
1,700,72498
1,701,72562
1,702,72631
1,703,72654
1,704,72597
1,705,72677
1,706,72733
1,707,72681
1,708,72858
1,709,72808
1,710,72855
1,711,72766
1,712,72878
1,713,72759
1,714,72710
1,715,72887
1,716,72873
1,717,72917
1,718,72935
1,719,73076
1,720,72880
1,721,73041
1,722,73064
1,723,72938
1,724,73037
1,725,72977
1,726,73054
1,727,73077
1,728,73133
1,729,73117
1,730,73153
1,731,73100
1,732,73173
1,733,73156
1,734,73214
1,735,73369
1,736,73301
1,737,73262
1,738,73233
1,739,73260
1,740,73282
1,741,73403
1,742,73320
1,743,73523
1,744,73453
1,745,73380
1,746,73380
1,747,73449
1,748,73443
1,749,73612
1,750,73502
1,751,73552
1,752,73609
1,753,73628
1,754,73648
1,755,73715
1,756,73646
1,757,73725
1,758,73790
1,759,73626
1,760,73770
1,761,73798
1,762,73795
1,763,73873
1,764,73844
1,765,73899
1,766,73901
1,767,73871
1,768,73965
1,769,73976
1,770,73962
1,771,74026
1,772,74064
1,773,74047
1,774,74062
1,775,74127
1,776,74254
1,777,74116
1,778,74201
1,779,74242
1,780,74295
1,781,74191
1,782,74131
1,783,74258
1,784,74382
1,785,74355
1,786,74476
1,787,74386
1,788,74449
1,789,74472
1,790,74407
1,791,74487
1,792,74542
1,793,74626
1,794,74633
1,795,74576
1,796,74704
1,797,74692
1,798,74591
1,799,74731
1,800,74761
1,801,74816
1,802,74825
1,803,74905
1,804,74845
1,805,74833
1,806,74960
1,807,75045
1,808,75028
1,809,75122
1,810,75268
1,811,75219
1,812,75247
1,813,75416
1,814,75717
1,815,75882
1,816,76132
1,817,76435
1,818,76326
1,819,76334
1,820,76318
1,821,76129
1,822,76020
1,823,76102
1,824,76115
1,825,76272
1,826,76390
1,827,76606
1,828,76654
1,829,76945
1,830,77195
1,831,77445
1,832,77938
1,833,78341
1,834,78983
1,835,79988
1,836,81582
1,837,84546
1,838,89726
1,839,103809
1,840,134973
1,841,174385
1,842,202334
1,843,215924
1,844,218820
1,845,207705
1,846,177220
1,847,140826
1,848,114976
1,849,100977
1,850,93422
1,851,88460
1,852,85612
1,853,83624
1,854,82477
1,855,81312
1,856,80526
1,857,79781
1,858,79263
1,859,78820
1,860,78547
1,861,78110
1,862,78050
1,863,77745
1,864,77714
1,865,77491
1,866,77386
1,867,77182
1,868,77095
1,869,77058
1,870,76929
1,871,76880
1,872,76779
1,873,76846
1,874,76777
1,875,76690
1,876,76793
1,877,76662
1,878,76739
1,879,76610
1,880,76683
1,881,76718
1,882,76647
1,883,76573
1,884,76591
1,885,76563
1,886,76615
1,887,76524
1,888,76446
1,889,76597
1,890,76498
1,891,76558
1,892,76427
1,893,76643
1,894,76499
1,895,76465
1,896,76574
1,897,76510
1,898,76615
1,899,76596
1,900,76508
1,901,76611
1,902,76706
1,903,76572
1,904,76688
1,905,76693
1,906,76675
1,907,76608
1,908,76782
1,909,76742
1,910,76726
1,911,76774
1,912,76746
1,913,76702
1,914,76714
1,915,76664
1,916,76659
1,917,76806
1,918,76723
1,919,76690
1,920,76807
1,921,76703
1,922,76854
1,923,76995
1,924,76739
1,925,76884
1,926,76935
1,927,76889
1,928,76965
1,929,77002
1,930,76975
1,931,76992
1,932,77047
1,933,76941
1,934,76902
1,935,76899
1,936,77029
1,937,77013
1,938,76931
1,939,77065
1,940,76995
1,941,76879
1,942,77041
1,943,77121
1,944,77098
1,945,77176
1,946,77162
1,947,77304
1,948,77129
1,949,77085
1,950,77140
1,951,77191
1,952,77205
1,953,77263
1,954,77200
1,955,77209
1,956,77276
1,957,77101
1,958,77221
1,959,77296
1,960,77321
1,961,77217
1,962,77294
1,963,77356
1,964,77298
1,965,77231
1,966,77229
1,967,77319
1,968,77223
1,969,77440
1,970,77436
1,971,77409
1,972,77406
1,973,77424
1,974,77466
1,975,77521
1,976,77470
1,977,77501
1,978,77517
1,979,77554
1,980,77426
1,981,77365
1,982,77549
1,983,77453
1,984,77518
1,985,77557
1,986,77598
1,987,77649
1,988,77522
1,989,77520
1,990,77536
1,991,77539
1,992,77605
1,993,77518
1,994,77572
1,995,77654
1,996,77583
1,997,77763
1,998,77717
1,999,77728
1,1000,77582
1,1001,77745
1,1002,77679
1,1003,77695
1,1004,77656
1,1005,77827
1,1006,77786
1,1007,77860
1,1008,77761
1,1009,77830
1,1010,77837
1,1011,77768
1,1012,77839
1,1013,77863
1,1014,77902
1,1015,77861
1,1016,77906
1,1017,77773
